CASE= 1 IDAC= 100n AVG= 1.08888E-07 SIGMA= 5.04063E-08 sigma/AVG= 0.462918
CASE= 2 IDAC= 100n AVG= 1.00277E-07 SIGMA= 4.19571E-09 sigma/AVG= 0.0418412
CASE= 3 IDAC= 100n AVG= 1.00044E-07 SIGMA= 3.26098E-09 sigma/AVG= 0.0325954
CASE= 1 IDAC= 10u AVG= 9.9865E-06 SIGMA= 1.1668E-06 sigma/AVG= 0.116838
CASE= 2 IDAC= 10u AVG= 1.00083E-05 SIGMA= 1.54235E-07 sigma/AVG= 0.0154106
CASE= 3 IDAC= 10u AVG= 9.9969E-06 SIGMA= 6.93935E-08 sigma/AVG= 0.0069415
