[2026-08-13 17:07:34,212] [INFO]    GDS input file passed, running in LVS mode
[2026-08-13 17:07:50,361] [SUBPROCESS]    C54;B[2];B[3];0.143;
[2026-08-13 17:07:50,362] [SUBPROCESS]    C55;B[2];DAC_REF;0.004;
[2026-08-13 17:07:50,362] [SUBPROCESS]    C56;B[2];I_DAC;0.464;
[2026-08-13 17:07:50,363] [SUBPROCESS]    C57;B[2];VDD;0.132;
[2026-08-13 17:07:50,363] [SUBPROCESS]    C58;B[2];VSUBS;0.892;
[2026-08-13 17:07:50,364] [SUBPROCESS]    C59;B[3];B[4];0.144;
[2026-08-13 17:07:50,365] [SUBPROCESS]    C60;B[3];DAC_REF;0.009;
[2026-08-13 17:07:50,365] [SUBPROCESS]    C61;B[3];I_DAC;0.929;
[2026-08-13 17:07:50,366] [SUBPROCESS]    C62;B[3];VDD;0.238;
[2026-08-13 17:07:50,366] [SUBPROCESS]    C63;B[3];VSUBS;1.797;
[2026-08-13 17:07:50,367] [SUBPROCESS]    C64;B[4];DAC_REF;0.015;
[2026-08-13 17:07:50,367] [SUBPROCESS]    C65;B[4];I_DAC;1.823;
[2026-08-13 17:07:50,368] [SUBPROCESS]    C66;B[4];VDD;0.714;
[2026-08-13 17:07:50,369] [SUBPROCESS]    C67;B[4];VSUBS;3.599;
[2026-08-13 17:07:50,370] [SUBPROCESS]    C68;DAC_REF;I_DAC;0.025;
[2026-08-13 17:07:50,371] [SUBPROCESS]    C69;DAC_REF;VDD;47.036;
[2026-08-13 17:07:50,371] [SUBPROCESS]    C70;DAC_REF;VSUBS;181.311;
[2026-08-13 17:07:50,372] [SUBPROCESS]    C71;I_DAC;VDD;1.424;
[2026-08-13 17:07:50,372] [SUBPROCESS]    C72;I_DAC;VSUBS;2.921;
[2026-08-13 17:07:50,373] [SUBPROCESS]    C73;VDD;VSUBS;38.545;
[2026-08-13 17:07:50,373] [SUBPROCESS]    R1;$10.$0.15;$10.$1.18;;585.0
[2026-08-13 17:07:50,374] [SUBPROCESS]    R2;$10.$0.15;$10.$4.15;;0.0
[2026-08-13 17:07:50,375] [SUBPROCESS]    R3;$10.$1.18;$10.$160.18;;0.0
[2026-08-13 17:07:50,375] [SUBPROCESS]    R4;$10.$1.18;$10.$164.18;;27.106
[2026-08-13 17:07:50,376] [SUBPROCESS]    R5;$10.$10.15;$10.$11.18;;585.0
[2026-08-13 17:07:50,377] [SUBPROCESS]    R6;$10.$10.15;$10.$14.15;;0.0
[2026-08-13 17:07:50,377] [SUBPROCESS]    R7;$10.$10.15;$10.$6.15;;0.0
[2026-08-13 17:07:50,377] [SUBPROCESS]    R8;$10.$100.15;$10.$101.18;;585.0
[2026-08-13 17:07:50,378] [SUBPROCESS]    R9;$10.$100.15;$10.$88.15;;0.0
[2026-08-13 17:07:50,378] [SUBPROCESS]    R10;$10.$100.15;$10.P5.15;;0.0
[2026-08-13 17:07:50,379] [SUBPROCESS]    R11;$10.$101.18;$10.$260.18;;0.0
[2026-08-13 17:07:50,379] [SUBPROCESS]    R12;$10.$101.18;$10.$264.18;;27.106
[2026-08-13 17:07:50,379] [SUBPROCESS]    R13;$10.$102.15;$10.$103.18;;585.0
[2026-08-13 17:07:50,380] [SUBPROCESS]    R14;$10.$102.15;$10.$90.15;;0.0
[2026-08-13 17:07:50,380] [SUBPROCESS]    R15;$10.$102.15;$10.P1.15;;0.0
[2026-08-13 17:07:50,381] [SUBPROCESS]    R16;$10.$103.18;$10.$262.18;;0.0
[2026-08-13 17:07:50,381] [SUBPROCESS]    R17;$10.$103.18;$10.$266.18;;27.106
[2026-08-13 17:07:50,382] [SUBPROCESS]    R18;$10.$104.15;$10.$105.18;;585.0
[2026-08-13 17:07:50,382] [SUBPROCESS]    R19;$10.$104.15;$10.$108.15;;0.0
[2026-08-13 17:07:50,382] [SUBPROCESS]    R20;$10.$104.15;$10.P5.15;;0.0
[2026-08-13 17:07:50,383] [SUBPROCESS]    R21;$10.$105.18;$10.$264.18;;0.0
[2026-08-13 17:07:50,383] [SUBPROCESS]    R22;$10.$105.18;$10.$268.18;;27.106
[2026-08-13 17:07:50,384] [SUBPROCESS]    R23;$10.$106.15;$10.$107.18;;585.0
[2026-08-13 17:07:50,384] [SUBPROCESS]    R24;$10.$106.15;$10.$110.15;;0.0
[2026-08-13 17:07:50,385] [SUBPROCESS]    R25;$10.$106.15;$10.P1.15;;0.0
[2026-08-13 17:07:50,385] [SUBPROCESS]    R26;$10.$107.18;$10.$266.18;;0.0
[2026-08-13 17:07:50,385] [SUBPROCESS]    R27;$10.$107.18;$10.$270.18;;27.106
[2026-08-13 17:07:50,386] [SUBPROCESS]    R28;$10.$108.15;$10.$109.18;;585.0
[2026-08-13 17:07:50,387] [SUBPROCESS]    R29;$10.$108.15;$10.$112.15;;0.0
[2026-08-13 17:07:50,387] [SUBPROCESS]    R30;$10.$109.18;$10.$268.18;;0.0
[2026-08-13 17:07:50,387] [SUBPROCESS]    R31;$10.$109.18;$10.$272.18;;27.106
[2026-08-13 17:07:50,388] [SUBPROCESS]    R32;$10.$11.18;$10.$170.18;;0.0
[2026-08-13 17:07:50,389] [SUBPROCESS]    R33;$10.$11.18;$10.$174.18;;27.106
[2026-08-13 17:07:50,389] [SUBPROCESS]    R34;$10.$110.15;$10.$111.18;;585.0
[2026-08-13 17:07:50,390] [SUBPROCESS]    R35;$10.$110.15;$10.$114.15;;0.0
[2026-08-13 17:07:50,390] [SUBPROCESS]    R36;$10.$111.18;$10.$270.18;;0.0
[2026-08-13 17:07:50,390] [SUBPROCESS]    R37;$10.$111.18;$10.$274.18;;27.106
[2026-08-13 17:07:50,391] [SUBPROCESS]    R38;$10.$112.15;$10.$113.18;;585.0
[2026-08-13 17:07:50,391] [SUBPROCESS]    R39;$10.$112.15;$10.$116.15;;0.0
[2026-08-13 17:07:50,392] [SUBPROCESS]    R40;$10.$113.18;$10.$272.18;;0.0
[2026-08-13 17:07:50,392] [SUBPROCESS]    R41;$10.$113.18;$10.$276.18;;27.106
[2026-08-13 17:07:50,393] [SUBPROCESS]    R42;$10.$114.15;$10.$115.18;;585.0
[2026-08-13 17:07:50,393] [SUBPROCESS]    R43;$10.$114.15;$10.$118.15;;0.0
[2026-08-13 17:07:50,393] [SUBPROCESS]    R44;$10.$115.18;$10.$274.18;;0.0
[2026-08-13 17:07:50,394] [SUBPROCESS]    R45;$10.$115.18;$10.$278.18;;27.106
[2026-08-13 17:07:50,395] [SUBPROCESS]    R46;$10.$116.15;$10.$117.18;;585.0
[2026-08-13 17:07:50,395] [SUBPROCESS]    R47;$10.$116.15;$10.$120.15;;0.0
[2026-08-13 17:07:50,395] [SUBPROCESS]    R48;$10.$117.18;$10.$276.18;;0.0
[2026-08-13 17:07:50,396] [SUBPROCESS]    R49;$10.$117.18;$10.$280.18;;27.106
[2026-08-13 17:07:50,396] [SUBPROCESS]    R50;$10.$118.15;$10.$119.18;;585.0
[2026-08-13 17:07:50,397] [SUBPROCESS]    R51;$10.$118.15;$10.$122.15;;0.0
[2026-08-13 17:07:50,397] [SUBPROCESS]    R52;$10.$119.18;$10.$278.18;;0.0
[2026-08-13 17:07:50,398] [SUBPROCESS]    R53;$10.$119.18;$10.$282.18;;27.106
[2026-08-13 17:07:50,398] [SUBPROCESS]    R54;$10.$12.15;$10.$13.18;;585.0
[2026-08-13 17:07:50,398] [SUBPROCESS]    R55;$10.$12.15;$10.$8.15;;0.0
[2026-08-13 17:07:50,399] [SUBPROCESS]    R56;$10.$12.15;$10.P7.15;;0.0
[2026-08-13 17:07:50,400] [SUBPROCESS]    R57;$10.$120.15;$10.$121.18;;585.0
[2026-08-13 17:07:50,400] [SUBPROCESS]    R58;$10.$121.18;$10.$280.18;;0.0
[2026-08-13 17:07:50,401] [SUBPROCESS]    R59;$10.$122.15;$10.$123.18;;585.0
[2026-08-13 17:07:50,401] [SUBPROCESS]    R60;$10.$123.18;$10.$282.18;;0.0
[2026-08-13 17:07:50,402] [SUBPROCESS]    R61;$10.$124.15;$10.$125.18;;585.0
[2026-08-13 17:07:50,403] [SUBPROCESS]    R62;$10.$124.15;$10.$128.15;;0.0
[2026-08-13 17:07:50,404] [SUBPROCESS]    R63;$10.$125.18;$10.$284.18;;0.0
[2026-08-13 17:07:50,404] [SUBPROCESS]    R64;$10.$125.18;$10.$288.18;;27.106
[2026-08-13 17:07:50,405] [SUBPROCESS]    R65;$10.$126.15;$10.$127.18;;585.0
[2026-08-13 17:07:50,405] [SUBPROCESS]    R66;$10.$126.15;$10.$130.15;;0.0
[2026-08-13 17:07:50,406] [SUBPROCESS]    R67;$10.$127.18;$10.$286.18;;0.0
[2026-08-13 17:07:50,406] [SUBPROCESS]    R68;$10.$127.18;$10.$290.18;;27.106
[2026-08-13 17:07:50,407] [SUBPROCESS]    R69;$10.$128.15;$10.$129.18;;585.0
[2026-08-13 17:07:50,407] [SUBPROCESS]    R70;$10.$128.15;$10.$132.15;;0.0
[2026-08-13 17:07:50,408] [SUBPROCESS]    R71;$10.$129.18;$10.$288.18;;0.0
[2026-08-13 17:07:50,408] [SUBPROCESS]    R72;$10.$129.18;$10.$292.18;;27.106
[2026-08-13 17:07:50,409] [SUBPROCESS]    R73;$10.$13.18;$10.$172.18;;0.0
[2026-08-13 17:07:50,409] [SUBPROCESS]    R74;$10.$13.18;$10.$176.18;;27.106
[2026-08-13 17:07:50,410] [SUBPROCESS]    R75;$10.$130.15;$10.$131.18;;585.0
[2026-08-13 17:07:50,410] [SUBPROCESS]    R76;$10.$130.15;$10.$134.15;;0.0
[2026-08-13 17:07:50,411] [SUBPROCESS]    R77;$10.$131.18;$10.$290.18;;0.0
[2026-08-13 17:07:50,411] [SUBPROCESS]    R78;$10.$131.18;$10.$294.18;;27.106
[2026-08-13 17:07:50,411] [SUBPROCESS]    R79;$10.$132.15;$10.$133.18;;585.0
[2026-08-13 17:07:50,412] [SUBPROCESS]    R80;$10.$132.15;$10.$136.15;;0.0
[2026-08-13 17:07:50,412] [SUBPROCESS]    R81;$10.$133.18;$10.$292.18;;0.0
[2026-08-13 17:07:50,413] [SUBPROCESS]    R82;$10.$133.18;$10.$296.18;;27.106
[2026-08-13 17:07:50,413] [SUBPROCESS]    R83;$10.$134.15;$10.$135.18;;585.0
[2026-08-13 17:07:50,414] [SUBPROCESS]    R84;$10.$134.15;$10.$138.15;;0.0
[2026-08-13 17:07:50,414] [SUBPROCESS]    R85;$10.$135.18;$10.$294.18;;0.0
[2026-08-13 17:07:50,415] [SUBPROCESS]    R86;$10.$135.18;$10.$298.18;;27.106
[2026-08-13 17:07:50,415] [SUBPROCESS]    R87;$10.$136.15;$10.$137.18;;585.0
[2026-08-13 17:07:50,416] [SUBPROCESS]    R88;$10.$136.15;$10.P4.15;;0.0
[2026-08-13 17:07:50,416] [SUBPROCESS]    R89;$10.$137.18;$10.$296.18;;0.0
[2026-08-13 17:07:50,417] [SUBPROCESS]    R90;$10.$137.18;$10.$300.18;;27.106
[2026-08-13 17:07:50,417] [SUBPROCESS]    R91;$10.$138.15;$10.$139.18;;585.0
[2026-08-13 17:07:50,418] [SUBPROCESS]    R92;$10.$138.15;$10.P0.15;;0.0
[2026-08-13 17:07:50,419] [SUBPROCESS]    R93;$10.$139.18;$10.$298.18;;0.0
[2026-08-13 17:07:50,420] [SUBPROCESS]    R94;$10.$139.18;$10.$302.18;;27.106
[2026-08-13 17:07:50,421] [SUBPROCESS]    R95;$10.$14.15;$10.$15.18;;585.0
[2026-08-13 17:07:50,421] [SUBPROCESS]    R96;$10.$14.15;$10.P3.15;;0.0
[2026-08-13 17:07:50,422] [SUBPROCESS]    R97;$10.$140.15;$10.$141.18;;585.0
[2026-08-13 17:07:50,422] [SUBPROCESS]    R98;$10.$140.15;$10.$144.15;;0.0
[2026-08-13 17:07:50,423] [SUBPROCESS]    R99;$10.$140.15;$10.P4.15;;0.0
[2026-08-13 17:07:50,423] [SUBPROCESS]    R100;$10.$141.18;$10.$300.18;;0.0
[2026-08-13 17:07:50,424] [SUBPROCESS]    R101;$10.$141.18;$10.$304.18;;27.106
[2026-08-13 17:07:50,424] [SUBPROCESS]    R102;$10.$142.15;$10.$143.18;;585.0
[2026-08-13 17:07:50,425] [SUBPROCESS]    R103;$10.$142.15;$10.$146.15;;0.0
[2026-08-13 17:07:50,425] [SUBPROCESS]    R104;$10.$142.15;$10.P0.15;;0.0
[2026-08-13 17:07:50,426] [SUBPROCESS]    R105;$10.$143.18;$10.$302.18;;0.0
[2026-08-13 17:07:50,426] [SUBPROCESS]    R106;$10.$143.18;$10.$306.18;;27.106
